"drange","dlat","dlon_neg","dlon","D_to_Driftmier","D_to_Adrift_F35","D_to_Earl_Ross_Home","D_to_Ross_Cabin","minDist","District","LLNR","XREF","Aid_x0020_Name","Aid_x0020_Type","Position_x0020__x0028_Latitude_x0029_","Position_x0020__x0028_Longitude_x0029_","Characteristic","Both_x002F_Night_x002F_Day","Height","Range","Location","Structure","Remarks","RACN_x0020_Morse_x0020_Char"
"3","37.9084672222222","-122.400143888889","122.400143888889","45.9132517246465","45.8450680719346","2.70693871691858","9.37306228103281","2.70693871691858","11","5690","","Richmond Harbor Channel Lighted Buoy 5","FD","37-54-30.482N","122-24-00.518W","Fl G 2.5s","Night","","3","","Green.","",""
"3","38.0332544444444","-122.161910833333","122.161910833333","45.6723369411635","45.6046829285342","2.71218827458606","9.26260860529853","2.71218827458606","11","6245","","Carquinez Strait Lighted Buoy 25","FD","38-01-59.716N","122-09-42.879W","Q G","Night","","3","","Green.","",""
"3","37.9184141666667","-122.417632222222","122.417632222222","45.9305051949011","45.8623668828998","2.72420448288947","9.36233439222476","2.72420448288947","11","5665","","Richmond Harbor Channel Lighted Buoy 2","FD","37-55-06.291N","122-25-03.476W","Q R","Night","","3","","Red.","",""
"3","38.0798136111111","-122.082159166667","122.082159166667","45.5916632212485","45.5242090821695","2.72433449305888","9.22231960665656","2.72433449305888","11","6335","","Suisun Bay North Channel Light 6","FD","38-04-47.329N","122-04-55.773W","Fl R 4s","Night","15","3","","TR on pile.","Ra ref.",""
"3","37.9316608333333","-122.420875","122.420875","45.9334439974033","45.865364209753","2.73732727761114","9.3489573726992","2.73732727761114","11","5775","","Castro Rocks Lighted Buoy 2CR","FD","37-55-53.979N","122-25-15.150W","Fl R 4s","Night","","3","","Red.","",""
"3","38.0561363888889","-122.181471388889","122.181471388889","45.6914268875324","45.6238756728154","2.74101425919666","9.23838750969886","2.74101425919666","11","6232","","Carquinez Strait Lighted Buoy 21A","FD","38-03-22.091N","122-10-53.297W","Fl G 2.5s","Night","","3","","Green.","",""
"3","38.0539511111111","-122.195603611111","122.195603611111","45.7056002837548","45.6380405262604","2.74476865242194","9.23958219927827","2.74476865242194","11","6230","","Carquinez Strait Light 20","FD","38-03-14.224N","122-11-44.173W","Fl R 4s","Night","16","3","","TR on pile.","",""
"3","37.9304802777778","-122.443417222222","122.443417222222","45.9560072400245","45.887924300198","2.74747881867874","9.34917113242042","2.74747881867874","11","5515","","San Francisco Bay North Channel Lighted Buoy 14","FD","37-55-49.729N","122-26-36.302W","Fl R 4s","Night","","3","","Red.","",""
"3","37.9548405555556","-122.441264722222","122.441264722222","45.9533074603291","45.8853313730548","2.76755089046713","9.32492213111666","2.76755089046713","11","5815","","San Francisco Bay North Channel Lighted Buoy 16","FD","37-57-17.426N","122-26-28.553W","Q R","Night","","3","","Red.","",""
"3","38.0696466666667","-122.244830277778","122.244830277778","45.754503298654","45.6870167810743","2.77950042334801","9.22065496019622","2.77950042334801","11","6095","","Mare Island Strait Light 2","FD","38-04-10.728N","122-14-41.389W","Fl R 2.5s","Night","20","3","","TR on pile.","",""
"3","38.0736783333333","-122.244144444444","122.244144444444","45.7537379032787","45.6862691433834","2.78286756243233","9.21667526573117","2.78286756243233","11","6105","","Mare Island Strait Light 4","FD","38-04-25.242N","122-14-38.920W","Q R","Night","20","3","","TR on pile.","",""
"3","38.0735752777778","-122.246111666667","122.246111666667","45.7557067754923","45.688237712568","2.78360298257773","9.21665270753708","2.78360298257773","11","6100","","Mare Island Strait Light 3","FD","38-04-24.871N","122-14-46.002W","Q G","Night","15","3","","SG on pile.","",""
"3","38.0591227777778","-122.290998888889","122.290998888889","45.8008723491672","45.7333429764791","2.78981692448488","9.22833251693432","2.78981692448488","11","5940","","San Pablo Bay Channel Light 15","FD","38-03-32.842N","122-17-27.596W","Fl G 2.5s","Night","15","3","","SG on pile.","HORN: 1 blast ev 10s (1s bl), operates continuously from Oct. 1 to Apr. 1.::Ra ref.",""
"3","38.0538480555556","-122.308033611111","122.308033611111","45.8180095283137","45.750458227092","2.79256829282992","9.23261451901859","2.79256829282992","11","5935","","San Pablo Bay Channel Light 14","FD","38-03-13.853N","122-18-28.921W","Fl R 4s","Night","15","3","","TR on pile structure.","Ra ref.",""
"3","38.0496986111111","-122.329693611111","122.329693611111","45.839748813445","45.7721809297473","2.79851165449015","9.23555233944071","2.79851165449015","11","5925","","San Pablo Bay Channel Light 12","FD","38-02-58.915N","122-19-46.897W","Fl R 2.5s","Night","15","3","","TR on pile structure.","",""
"3","38.0530075","-122.330713055556","122.330713055556","45.8407012987619","45.7731480841089","2.80192587150735","9.23219288023373","2.80192587150735","11","5920","","San Pablo Bay Channel Light 11","FD","38-03-10.827N","122-19-50.567W","Q G","Night","15","3","","SG on pile.","",""
"3","37.9686138888889","-122.489443333333","122.489443333333","46.0011704670926","45.9332590875768","2.80357011899305","9.30926020824379","2.80357011899305","11","5855","","San Rafael Creek Light 6","FD","37-58-07.010N","122-29-21.996W","Fl R 4s","Night","16","3","","TR on pile.","Ra ref.",""
"3","38.0118666666667","-122.415248888889","122.415248888889","45.9260653756963","45.8583378129011","2.8047061872923","9.26908170787727","2.8047061872923","11","5885","","San Pablo Bay Channel Light 5","FD","38-00-42.720N","122-24-54.896W","Fl G 2.5s","Night","15","3","","SG on pile.","Ra ref.",""
"3","37.9698422222222","-122.493861111111","122.493861111111","46.0055603019402","45.9376546974465","2.8068647151195","9.30787085916161","2.8068647151195","11","5860","","San Rafael Creek Light 7","FD","37-58-11.432N","122-29-37.900W","Fl G 2.5s","Night","10","3","","SG on pile.","",""
"3","38.05862","-122.42396","122.42396","45.9338169261009","45.8662957651583","2.84996144469535","9.22198587957204","2.84996144469535","11","5990","","Petaluma River Entrance Channel Light 4","FD","38-03-31.032N","122-25-26.256W","Fl R 4s","Night","15","3","","TR on pile.","",""
"3","38.0710775","-122.426918611111","122.426918611111","45.9365278238027","45.8690617080344","2.86233400819009","9.20940981304978","2.86233400819009","11","6000","","Petaluma River Entrance Channel Light 6","FD","38-04-15.879N","122-25-36.907W","Fl R 2.5s","Night","15","3","","TR on pile.","",""
"3","38.0804441666667","-122.434490833333","122.434490833333","45.943915021518","45.876490699665","2.87416970214613","9.19972140937561","2.87416970214613","11","6010","","Petaluma River Entrance Channel Light 8","FD","38-04-49.599N","122-26-04.167W","Fl R 4s","Night","15","3","","TR on pile.","Ra ref.",""
"3","33.7228391666667","-118.263967222222","118.263967222222","42.0937486678597","42.005419575437","3.35024683305973","14.2982653700827","3.35024683305973","11","3134","","Terminal Island Channel Lighted Buoy 3","FD","33-43-22.221N","118-15-50.282W","Fl G 2.5s","Night","","3","","Green.","",""
"3","33.7152722222222","-118.109343611111","118.109343611111","41.9412868169153","41.8528353764125","3.48486317647651","14.3555654288398","3.48486317647651","11","2775","","Anaheim Bay Entrance Lighted Whistle Buoy 2","FD","33-42-54.980N","118-06-33.637W","Q R","Night","","3","50 feet outside channel limit.","Red.","",""
"3","33.7333325","-118.091093055556","118.091093055556","41.9209179555327","41.8325390460662","3.49096441997099","14.3445342994096","3.49096441997099","11","2827","","Anaheim Bay Channel Light 13","FD","33-43-59.997N","118-05-27.935W","Fl G 4s","Night","15","3","","SG on pile.","",""
"3","33.7322408333333","-118.088733333333","118.088733333333","41.9187133103749","41.8303280466618","3.49354760746583","14.346344726936","3.49354760746583","11","2829","","Anaheim Bay Channel Light 17","FD","33-43-56.067N","118-05-19.440W","Q G","Night","15","3","","","SG on pile.",""
"3","33.023725","-118.563856666667","118.563856666667","42.4836109816263","42.392291616632","3.55984549756439","14.8735693493084","3.55984549756439","11","2565","","Wilson Cove North End Light","FD","33-01-25.410N","118-33-49.884W","Fl W 6s","Night","60","3","","NR on post.","Visible from 139?? to 330??, partially obscured by hills elsewhere.",""
"3","33.61169","-117.908059166667","117.908059166667","41.7547810014512","41.6657373521379","3.71057255659406","14.520445648736","3.71057255659406","11","2475","","Newport Bay Channel Light 12","FD","33-36-42.084N","117-54-29.013W","Fl R 2.5s","Night","15","3","","TR on pile.","",""
"3","33.6014555555556","-117.887296944444","117.887296944444","41.7355076708072","41.6464047526123","3.73362397737218","14.5371238923348","3.73362397737218","11","2460","","Newport Bay Channel Lighted Buoy 8","FD","33-36-05.240N","117-53-14.269W","Fl R 4s","Night","","3","","Red","",""
"3","33.4514752777778","-117.698405277778","117.698405277778","41.5678633756589","41.4779567965959","3.97312842500593","14.7429613357783","3.97312842500593","11","2387","","Dana Point Lighted Buoy 1","FD","33-27-05.311N","117-41-54.259W","Fl G 2.5s","Night","","3","","Green.","",""
"3","33.4533613888889","-117.688106944444","117.688106944444","41.5574057298336","41.467501592489","3.98088411738553","14.7447833060006","3.98088411738553","11","2390","","Dana Point Lighted Buoy 2","FD","33-27-12.101N","117-41-17.185W","Fl R 2.5s","Night","","3","","Red.","",""
"3","33.2098691666667","-117.403650555556","117.403650555556","41.3087742736814","41.2175687728686","4.35130039843243","15.0733168761105","4.35130039843243","11","2350","","Del Mar Boat Basin Lighted Buoy 2","FD","33-12-35.529N","117-24-13.142W","Fl (2)R 5s","Night","","3","","Red nun.","",""
"3","32.7044833333333","-117.233843611111","117.233843611111","41.2145089608198","41.1208614466797","4.77795711040831","15.6059617375731","4.77795711040831","11","1593","","Shelter Island Lighted Buoy 2","FD","32-42-16.140N","117-14-01.837W","Fl (2)R 5s","Night","","3","","Red.","",""
"3","32.7063011111111","-117.226146666667","117.226146666667","41.2066250457172","41.1129805230967","4.78306220999013","15.6070283049877","4.78306220999013","11","1625","","San Diego Bay Channel Lighted Buoy 16A","FD","32-42-22.684N","117-13-34.128W","Q R","Night","","3","","Red.","",""
"3","32.7017733333333","-117.22923","117.22923","41.2103615986958","41.116698420169","4.78327735484794","15.6101468728056","4.78327735484794","11","1620","","San Diego Bay Channel Lighted Buoy 16","FD","32-42-06.384N","117-13-45.228W","Fl R 2.5s","Night","","3","","Red.","",""
"3","32.6958013888889","-117.233091388889","117.233091388889","41.2150875501928","41.1213996286341","4.78373554501343","15.6143357734655","4.78373554501343","11","1590","","San Diego Bay Channel Lighted Buoy 15","FD","32-41-44.885N","117-13-59.129W","Fl G 2.5s","Night","","3","","Green.","",""
"3","32.7149541666667","-117.218413055556","117.218413055556","41.1976655320207","41.1040553936063","4.7841514496589","15.6017344122627","4.7841514496589","11","1650","","San Diego Bay Channel Lighted Buoy 19","FD","32-42-53.835N","117-13-06.287W","Q G","Night","","3","","Green.","",""
"3","32.6956069444444","-117.23098","117.23098","41.2130304501836","41.1193401630728","4.7855462259355","15.6152745805238","4.7855462259355","11","1585","","San Diego Bay Channel Lighted Buoy 14","FD","32-41-44.185N","117-13-51.528W","Q R","Night","","3","","Red.","",""
"3","32.7131066666667","-117.2172575","117.2172575","41.1968042282625","41.1031847934202","4.78617703125807","15.6038739796655","4.78617703125807","11","1645","","San Diego Bay Channel Lighted Buoy 18","FD","32-42-47.184N","117-13-02.127W","Fl R 4s","Night","","3","","Red.","",""
"3","32.7141116666667","-117.209201666667","117.209201666667","41.1886892465611","41.0950688235393","4.79207350212712","15.605837373499","4.79207350212712","11","1705","","North Island Light N","FD","32-42-50.802N","117-12-33.126W","Q W","Night","20","3","","NR on post on concrete platform.","",""
"3","32.7167177777778","-117.206923888889","117.206923888889","41.1860417948436","41.0924317682187","4.79236901937538","15.6042274243896","4.79236901937538","11","1710","","San Diego Bay Channel Lighted Buoy 20","FD","32-43-00.184N","117-12-24.926W","Q R","Night","","3","","Red.","",""
"3","32.686275","-117.226853333333","117.226853333333","41.2103752652376","41.1166392321387","4.79442660313856","15.6254657712517","4.79442660313856","11","1568","","San Diego Bay Submerged Jetty Light M","FD","32-41-10.590N","117-13-36.672W","Fl W 4s","Night","15","3","","NW on pile labeled: DANGER SUBMERGED JETTY.","",""
"3","32.6824627777778","-117.229005","117.229005","41.2130837156649","41.1193316762518","4.79497939841994","15.6282526423493","4.79497939841994","11","1565","","San Diego Bay Channel Lighted Buoy 12","FD","32-40-56.866N","117-13-44.418W","Fl R 2.5s","Night","","3","","Red.","",""
"3","32.6735241666667","-117.2302575","117.2302575","41.2156874455546","41.1218952334826","4.79932661890154","15.6361484140835","4.79932661890154","11","1550","","San Diego Bay Channel Lighted Buoy 9","FD","32-40-24.687N","117-13-48.927W","Fl G 2.5s","Night","","3","","Green.","",""
"3","32.7190508333333","-117.193700833333","117.193700833333","41.1726177677516","41.0790092648183","4.80166537789526","15.6068240917914","4.80166537789526","11","1715","","San Diego Bay Channel Lighted Buoy 21","FD","32-43-08.583N","117-11-37.323W","Q G","Night","","3","","Green.","",""
"3","32.6653358333333","-117.226525555556","117.226525555556","41.2132524391313","41.119420016646","4.80722305964692","15.6451302596646","4.80722305964692","11","1545","","San Diego Bay Channel Lighted Buoy 8","FD","32-39-55.209N","117-13-35.492W","Fl R 2.5s","Night","","3","","Red.","",""
"3","32.652275","-117.227257222222","117.227257222222","41.215977400951","41.1220855312409","4.81448608870038","15.6570625228625","4.81448608870038","11","1495","","San Diego Bay Channel Lighted Buoy 5","FD","32-39-08.190N","117-13-38.126W","Fl G 2.5s","Night","","3","","Green.","",""
"3","32.6525527777778","-117.224757222222","117.224757222222","41.2134643830289","41.119572033816","4.81631590313418","15.6576983740973","4.81631590313418","11","1510","","San Diego Bay Channel Lighted Buoy 6","FD","32-39-09.190N","117-13-29.126W","Fl R 4s","Night","","3","","Red.","",""
"3","32.7086902777778","-117.1786725","117.1786725","41.1593404027253","41.0656737691462","4.81991237804769","15.6219180518489","4.81991237804769","11","1830","","San Diego Bay Channel Lighted Buoy 22","FD","32-42-31.285N","117-10-43.221W","Fl R 4s","Night","","3","","Red.","",""
"3","32.6985758333333","-117.16501","117.16501","41.1473791460373","41.0536564401496","4.83691096435583","15.6362942601634","4.83691096435583","11","1840","","San Diego Bay Channel Lighted Buoy 24","FD","32-41-54.873N","117-09-54.036W","Fl R 4s","Night","","3","","Red.","",""
"3","32.6833025","-117.144254166667","117.144254166667","41.1292004692768","41.0353929570767","4.86268049008401","15.6580583579293","4.86268049008401","11","1845","","San Diego Bay Channel Lighted Buoy 26","FD","32-40-59.889N","117-08-39.315W","Fl R 4s","Night","","3","","Red.","",""
"3","32.6767194444444","-117.133503611111","117.133503611111","41.1195845115718","41.0257391615183","4.87524535524481","15.6680990531852","4.87524535524481","11","1980","","San Diego Bay Channel Lighted Buoy 28","FD","32-40-36.190N","117-08-00.613W","Fl R 4s","Night","","3","","Red.","",""
"3","32.6689975","-117.12767","117.12767","41.1150036229961","41.0211186385663","4.88450962274529","15.6774141936685","4.88450962274529","11","2005","","San Diego Bay Channel Lighted Buoy 30","FD","32-40-08.391N","117-07-39.612W","Fl R 4s","Night","","3","","Red.","",""
"3","32.6631211111111","-117.126153055556","117.126153055556","41.114406524734","41.0204934329509","4.88920167973317","15.6834397195726","4.88920167973317","11","2010","","San Diego Bay Channel Lighted Buoy 32","FD","32-39-47.236N","117-07-34.151W","Fl R 4s","Night","","3","","Red.","",""
"3","32.65672","-117.126975277778","117.126975277778","41.1162023341613","41.0222603703916","4.89232025714482","15.6891032038608","4.89232025714482","11","2020","","San Diego Bay Channel Lighted Buoy 34","FD","32-39-24.192N","117-07-37.111W","Fl R 2.5s","Night","","3","","Red.","",""
"3","32.6585811111111","-117.1231975","117.1231975","41.1121834174229","41.018247354567","4.89426783822887","15.6887439610634","4.89426783822887","11","2015","","San Diego Bay Channel Lighted Buoy 33","FD","32-39-30.892N","117-07-23.511W","Fl G 2.5s","Night","","3","","Green.","",""
"3","32.6551708333333","-117.124243888889","117.124243888889","41.1137415457551","41.019790529797","4.89543902972902","15.6915397489994","4.89543902972902","11","2035","","San Diego Bay Channel Lighted Buoy 36","FD","32-39-18.615N","117-07-27.278W","Fl R 4s","Night","","3","","Red.","",""
"3","32.6509916666667","-117.123159444444","117.123159444444","41.1133127351494","41.0193417277959","4.89878525319762","15.6958270819265","4.89878525319762","11","2040","","San Diego Bay Channel Lighted Buoy 38","FD","32-39-03.570N","117-07-23.374W","Fl R 2.5s","Night","","3","","Red.","",""
"3","32.6452480555556","-117.124280555556","117.124280555556","41.11530449876","41.0213078608353","4.90128269049001","15.7007697137937","4.90128269049001","11","2045","","San Diego Bay Channel Lighted Buoy 40","FD","32-38-42.893N","117-07-27.410W","Fl R 4s","Night","","3","","Red.","",""
"3","32.6472758333333","-117.120308333333","117.120308333333","41.1110674383006","41.0170773247444","4.90328250268313","15.7003255268001","4.90328250268313","11","2042","","San Diego Bay Channel Lighted Buoy 39","FD","32-38-50.193N","117-07-13.110W","Q G","Night","","3","","Green.","",""
"0","35.665625","-121.284344166667","121.284344166667","44.9072249389005","44.8289386398253","0.241646522584873","11.7087430607552","0.241646522584873","11","265","","Piedras Blancas Light","PA","35-39-56.250N","121-17-03.639W","Fl W 10s","Night","142","","","White conical tower with a flat top.::142","Private Aid",""
"0","35.3709333333333","-120.858759722222","120.858759722222","44.5057112087004","44.4259820613291","0.278463604987902","12.063202074707","0.278463604987902","11","3877","","Morro Bay Rough Bar Warning Light","FD","35-22-15.360N","120-51-31.535W","Q Y","Night","40","","","NW labeled ROUGH BAR on pier.","Lights flash when seas exceed four feet in height.::Lights extinguished for lesser bar conditions, but with no guarantee that bar is safe.::::",""
"0","35.2038333333333","-120.859333333333","120.859333333333","44.5201301935967","44.4396621608271","0.406079124398468","12.2279878536837","0.406079124398468","11","3833","","Scripps Waverider Lighted Research Buoy 076","PA","35-12-13.800N","120-51-33.600W","Fl (5)Y 20s","Night","","","","Yellow sphere with whip antenna.","Private Aid",""
"0","35.1672333333333","-120.752527777778","120.752527777778","44.416833244088","44.336163999807","0.498466816982561","12.2817472350637","0.498466816982561","11","3820.9","","Port San Luis Channel Lighted Buoy 12","PA","35-10-02.040N","120-45-09.100W","Fl R 4s","Both","","","","Red nun.","Private Aid",""
"0","35.1661111111111","-120.7525","120.7525","44.416901816635","44.336227594706","0.49934577271568","12.2828579501751","0.49934577271568","11","3821","","Port San Luis Channel Lighted Buoy 13","PA","35-09-58.000N","120-45-09.000W","Fl G 4s","Both","","","","Green can.","Private Aid",""
"0","35.16975","-120.741","120.741","44.4051321440485","44.3244697636463","0.504043273985481","12.2812250187408","0.504043273985481","11","3832","","Avila Beach Cal Poly Pier Light","PA","35-10-11.100N","120-44-27.600W","F W","Night","24","","","On post.","Private Aid",""
"0","35.1601388888889","-120.7475","120.7475","44.4124329892228","44.3317304744376","0.507134692995978","12.289591302569","0.507134692995978","11","3820.2","","Port San Luis Channel Lighted Buoy 5","PA","35-09-36.500N","120-44-51.000W","Fl G 2.5s","Night","","","","Green.","Private Aid",""
"0","35.1606333333333","-120.7467","120.7467","44.411593466441","44.3308928428585","0.507268481537256","12.2892397930598","0.507268481537256","11","3820.1","","Port San Luis Channel Lighted Buoy 4","PA","35-09-38.280N","120-44-48.120W","Fl R 2.5s","Night","","","","Red.","Private Aid",""
"0","35.0029147222222","-120.994183611111","120.994183611111","44.6719185782364","44.5906157285771","0.552167450013337","12.405615180323","0.552167450013337","11","215","","NOAA Environmental Lighted Buoy 46011","FD","35-00-10.493N","120-59-39.061W","Fl (4)Y 20s","Night","","","","Yellow disc-shaped buoy.","",""
"0","35.7413886111111","-121.884166944444","121.884166944444","45.4999881505665","45.4222182791376","0.834113450909366","11.5691031340229","0.834113450909366","11","275","","NOAA Environmental Lighted Buoy 46028","FD","35-44-28.999N","121-53-03.001W","Fl (4)Y 20s","Night","","","","Yellow disc-shaped buoy.","",""
"0","34.4543333333333","-120.782166666667","120.782166666667","44.5131228560051","44.4293259690051","1.1329884644627","12.9801942173131","1.1329884644627","11","201","","Scripps Waverider Lighted Research Buoy 071","PA","34-27-15.600N","120-46-55.800W","Fl (5)Y 20s","Both","","","","Yellow sphere with whip antenna.","Private Aid",""
"0","34.3091","-120.8025","120.8025","44.5483318842279","44.4639085210634","1.26943998473737","13.1204624180684","1.26943998473737","11","199","","Scripps SB Channel CCE-2 Research Buoy","PA","34-18-32.760N","120-48-09.000W","Fl (2)W 4s","Both","","","","White and orange striped disc-shaped buoy with aluminum tower.","Private Aid",""
"0","36.3378666666667","-122.101316666667","122.101316666667","45.6782618208231","45.6031490400431","1.29619706621802","10.9581105319622","1.29619706621802","11","282","","Scripps Waverider Lighted Research Buoy 157","PA","36-20-16.320N","122-06-04.740W","Fl (5)Y 20s","Both","","","","Yellow sphere with whip antenna.","Private Aid",""
"0","36.6029166666667","-121.886966666667","121.886966666667","45.4496610231778","45.3756585331726","1.3315948646162","10.7104606944287","1.3315948646162","11","3975.4","","Monterey Harbor Mooring Area Lighted Marker Buoy Z","PA","36-36-10.500N","121-53-13.080W","Fl Y 4s","Night","","","","Yellow.","Private Aid",""
"0","36.6033666666667","-121.888816666667","121.888816666667","45.4514850056116","45.3774848989898","1.33308303760077","10.7098492555856","1.33308303760077","11","3975.3","","Monterey Harbor Mooring Area Lighted Marker Buoy Y","PA","36-36-12.120N","121-53-19.740W","Fl Y 4s","Night","","","","Yellow.","Private Aid",""
"0","36.6055","-121.886966666667","121.886966666667","45.4495262055263","45.3755350623564","1.33363943891435","10.707887453374","1.33363943891435","11","3975.2","","Monterey Harbor Mooring Area Lighted Marker Buoy X","PA","36-36-19.800N","121-53-13.080W","Fl Y 4s","Night","","","","Yellow.","Private Aid",""
"0","36.6055","-121.888416666667","121.888416666667","45.4509742318287","45.3769834072591","1.3345255457132","10.7077594903442","1.3345255457132","11","3975.1","","Monterey Harbor Mooring Area Lighted Marker Buoy W","PA","36-36-19.800N","121-53-18.300W","Fl Y 4s","Night","","","","Yellow.","Private Aid",""
"0","36.6066111111111","-121.888916666667","121.888916666667","45.4514156127047","45.3774297782403","1.33571050479433","10.7066086236992","1.33571050479433","11","3973.2","","Monterey Harbor Main Channel Lighted Buoy 3","PA","36-36-23.800N","121-53-20.100W","Fl G 4s","Night","","","","Green.","Private Aid",""
"0","36.6055277777778","-121.890444444444","121.890444444444","45.45299780092","45.3790075438703","1.33578835094455","10.7075531949323","1.33578835094455","11","3973.4","","Monterey Harbor Main Channel Lighted Buoy 5","PA","36-36-19.900N","121-53-25.600W","Fl G 4s","Night","","","","Green.","Private Aid",""
"0","36.6046833333333","-121.8916","121.8916","45.4541958321509","45.3802021202276","1.33582918457456","10.708292750085","1.33582918457456","11","3973.6","","Monterey Harbor Main Channel Light 7","PA","36-36-16.860N","121-53-29.760W","Fl G 6s","Night","","","","On corner of Breakwater","Private Aid",""
"0","36.6053611111111","-121.891138888889","121.891138888889","45.4536999928535","45.3797091563702","1.33608201988219","10.7076581303899","1.33608201988219","11","3973.5","","Monterey Harbor Main Channel Lighted Buoy 6","PA","36-36-19.300N","121-53-28.100W","Fl R 4s","Night","","","","Red.","Private Aid",""
"0","36.6059166666667","-121.8905","121.8905","45.4530330002285","45.3790444634067","1.33612982546399","10.7071609259749","1.33612982546399","11","3973.3","","Monterey Harbor Main Channel Lighted Buoy 4","PA","36-36-21.300N","121-53-25.800W","Fl R 6s","Night","","","","Red.","Private Aid",""
"0","36.6068888888889","-121.8895","121.8895","45.4519836725935","45.3779991862872","1.33628695415324","10.7062805231406","1.33628695415324","11","3973.1","","Monterey Harbor Main Channel Lighted Buoy 2","PA","36-36-24.800N","121-53-22.200W","Fl R 4s","Night","","","","Red.","Private Aid",""
"0","36.6078166666667","-121.88875","121.88875","45.4511863397403","45.3772057638257","1.33656300077017","10.7054224551419","1.33656300077017","11","3972.1","","Monterey Harbor Junction Lighted Buoy A","PA","36-36-28.140N","121-53-19.500W","Fl (2+1)R 6s","Night","","","","Red and green bands.","Private Aid",""
"0","36.6081944444444","-121.890361111111","121.890361111111","45.4527755799841","45.3787970169543","1.33784654917848","10.7049042102798","1.33784654917848","11","3972.2","","Monterey Harbor North Channel Lighted Buoy 1","PA","36-36-29.500N","121-53-25.300W","Fl G 4s","Night","","","","Green.","Private Aid",""
"0","36.62625","-121.9071","121.9071","45.4685550435794","45.3946594345964","1.36237020242297","10.6854559473027","1.36237020242297","11","3964","","Scripps Waverider Lighted Research Buoy 158","PA","36-37-34.500N","121-54-25.560W","Fl (5)Y 20s","Both","","","","Yellow sphere with whip antenna","Private Aid",""
"0","34.2647911111111","-120.476985555556","120.476985555556","44.22931966426","44.1445536268362","1.41599821438914","13.2183529051726","1.41599821438914","11","198.1","","NOAA Environmental Lighted Buoy 46054","FD","34-15-53.248N","120-28-37.148W","Fl (4)Y 20s","Both","","","","Yellow 3 Meter disc-shaped Buoy","Aid Maintained by National Oceangraphic and Atmospheric Administration",""
"0","36.8093475","-121.785485555556","121.785485555556","45.33798428724","45.2648690733327","1.4476346966233","10.5144734980147","1.4476346966233","11","4000","","Moss Landing Harbor Entrance Range Front Light","FD","36-48-33.651N","121-47-07.748W","Q G","Night","15","","","KRW on red pile.","Visible 5.5?? each side of the rangeline.",""
"0","36.8096683333333","-121.784966111111","121.784966111111","45.3374501042688","45.2643362010714","1.4476581744133","10.5142060075285","1.4476581744133","11","4005","","Moss Landing Harbor Entrance Range Rear Light","FD","36-48-34.806N","121-47-05.878W","Iso G 6s","Night","25","","64 yards, 052.5?? from front light.","KRW on red pile.","Visible 5.5?? each side of the rangeline.",""
"0","36.7607833333333","-121.94685","121.94685","45.5015035808224","45.4282073067601","1.49392210099047","10.5480221814893","1.49392210099047","11","289","","Scripps Waverider Lighted Research Buoy 156","PA","36-45-38.820N","121-56-48.660W","Fl (5)Y 20s","Both","","","","Yellow sphere with whip antenna..","Private Aid",""
"0","36.7576666666667","-122.036194444444","122.036194444444","45.5908938284549","45.5176021212964","1.54547582058902","10.5440028728304","1.54547582058902","11","288","","Monterey Bay (MBARI) Lighted Buoy (M1)","PA","36-45-27.600N","122-02-10.300W","Fl Y 4s","Night","","","","Yellow.","Private Aid",""
"0","36.9514833333333","-122.026766666667","122.026766666667","45.5724553731839","45.5000126450197","1.6959652878343","10.3514800140029","1.6959652878343","11","4110","305","Santa Cruz Light","PA","36-57-05.340N","122-01-36.360W","Fl W 5s","Both","60","","","White lantern house on brick building.::39","Light obscured from 040?? to 265??.::Private Aid",""
"0","36.7162777777778","-122.348583333333","122.348583333333","45.9049340803756","45.8315254196636","1.72914137944223","10.5663615932772","1.72914137944223","11","298","","NOAA Environmental Lighted Buoy 46114","FD","36-42-58.600N","122-20-54.900W","Fl (5)Y 20s","Night","","","","Yellow sphere with whip antenna.::buoy.","",""
"0","36.7002777777778","-122.39","122.39","45.9470903020053","45.8736205304488","1.749363692251","10.5805311513435","1.749363692251","11","296","","NOAA Environmental Lighted Buoy 46044","FD","36-42-01.000N","122-23-24.000W","Fl (4)Y 20s","Night","","","","Yellow disc-shaped buoy.","",""
"0","34.2616055555556","-119.878603611111","119.878603611111","43.634732814278","43.5496728745161","1.75610511277563","13.3411011316518","1.75610511277563","11","196","","NOAA Environmental Lighted Buoy 46053","FD","34-15-41.780N","119-52-42.973W","Fl (4)Y 20s","Night","","","","Yellow 3 Meter disc-shaped buoy","",""
"0","34.334","-119.8035","119.8035","43.5522938324138","43.4675213831418","1.75716606245682","13.2874334237634","1.75716606245682","11","197","","Scripps Waverider Lighted Research Buoy 107","PA","34-20-02.400N","119-48-12.600W","Fl (5)Y 20s","Both","","","","Yellow sphere with whip antenna.","Private Aid",""
"0","34.0086111111111","-120.046944444444","120.046944444444","43.8300439462921","43.7439427990562","1.85093995998847","13.552329396415","1.85093995998847","11","2761","","Santa Rosa Island Pier Light (B)","PA","34-00-31.000N","120-02-49.000W","F R","Both","16","","","","Pier light.::Private Aid",""
"0","34.0085833333333","-120.046944444444","120.046944444444","43.8300470945072","43.7439458244558","1.85096308493797","13.5523565810292","1.85096308493797","11","2760","","Santa Rosa Island Pier Light (A)","PA","34-00-30.900N","120-02-49.000W","F R","Both","16","","","","Pier light.::Private Aid",""
